Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/ValueSet-HpoSeverity.json	967	3	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	10	280	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-KaryotypicSex.json	2074	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	15	24	0	0	0	1	0	0
fsh-generated/resources/Observation-hp.0000568.json	623	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Taxonomy.json	531	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	254	0	0	0	6	0	0
fsh-generated/resources/MedicationAdministration-id.treatment.1.json	1099	3	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	9	12	0	0	0	0	0	0
fsh-generated/resources/Specimen-phenopacketSpecimenExample01.json	419	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-Biosample.json	6818	11	0	0	0	0	0	128	0	119	0	0	1	1	0	0	0	1	0	0	265	703	0	0	0	7	0	0
fsh-generated/resources/Observation-id.phenotypicfeature.1.json	642	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KaryotypicSex.json	496	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	66	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-additional-variant-identifier.json	1666	4	0	0	0	0	0	16	0	56	0	0	0	0	0	0	0	0	0	0	42	146	0	0	0	1	1	1
fsh-generated/resources/Observation-id.phenotypicfeature.2.json	665	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0
fsh-generated/resources/Condition-id.disease.2.json	639	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
fsh-generated/resources/Observation-hp.0000343.json	622	2	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-service-request-supporting-info.json	525	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	1	0	0
fsh-generated/resources/ValueSet-phenotypicFeatureVS.json	1085	2	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	8	75	0	0	0	0	0	0
fsh-generated/resources/ValueSet-TumorStage.json	698	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	359	0	0	0	0	0	0
fsh-generated/resources/Specimen-biosample.specimen.id.2.json	1188	3	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	9	24	0	0	0	0	0	0
fsh-generated/resources/Observation-hp.0003202.json	632	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0
fsh-generated/resources/Specimen-biosample.specimen.id.1.json	3129	6	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	14	26	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-PhenotypicFeatureExt.json	1782	4	1	0	0	0	0	16	0	51	0	0	0	0	0	0	0	0	0	0	43	139	0	0	0	1	0	0
fsh-generated/resources/Observation-id.measurement.1.json	804	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	14	0	0	0	0	0	0
fsh-generated/resources/Observation-hp.0000369.json	630	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0
fsh-generated/resources/Observation-hp.0007663.json	630	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	7	24	0	0	0	0	0	0
fsh-generated/resources/ValueSet-TumorGrade.json	697	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	468	0	0	0	1	0	0
fsh-generated/resources/ValueSet-moleculeContext-vs.json	1058	8	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	9	369	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-phenopackets-variant.json	1934	5	0	0	0	0	0	676	0	782	0	0	0	0	0	0	0	2	0	0	1335	4175	0	0	0	55	0	1
fsh-generated/resources/Condition-id.disease.3.json	1083	3	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	1
fsh-generated/resources/Observation-karyotypic-sex-invalid-1.json	426	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0
fsh-generated/resources/ValueSet-sequence-ontology-structural-variant-vs.json	653	3	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	8	276	0	0	0	1	0	0
